case,cvc,pcvc
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn043.smt2,101,156
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl058.smt2,514,392
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn056.smt2,141,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl048.smt2,827,1428
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl017.smt2,122,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn057.smt2,199,234
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl102.smt2,525,500
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn018.smt2,145,269
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl049.smt2,686,608
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn030.smt2,271,254
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl057.smt2,202,225
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn003.smt2,107,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn078.smt2,263,277
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn066.smt2,157,293
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl078.smt2,543,558
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl047.smt2,593,924
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn071.smt2,105,148
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl096.smt2,256,319
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn023.smt2,185,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl050.smt2,340,443
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl067.smt2,228,316
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd014.smt2,873,1306
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn099.smt2,127,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl092.smt2,283,259
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl020.smt2,651,679
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl040.smt2,331,331
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn059.smt2,200,236
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn015.smt2,88,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn036.smt2,685,874
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl083.smt2,558,689
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl015.smt2,150,189
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn019.smt2,102,169
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl041.smt2,304,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn067.smt2,105,146
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl013.smt2,255,385
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl073.smt2,309,405
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl107.smt2,511,511
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd017.smt2,155,179
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl107.smt2,242,239
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd018.smt2,497,655
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn053.smt2,91,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl035.smt2,167,197
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd016.smt2,920,1583
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn096.smt2,167,232
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn034.smt2,565,259
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl016.smt2,115,197
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl088.smt2,354,279
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn031.smt2,387,316
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl065.smt2,638,878
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn051.smt2,852,851
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn086.smt2,236,297
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl003.smt2,246,275
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn048.smt2,492,438
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl087.smt2,308,429
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn005.smt2,258,268
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl093.smt2,355,336
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn096.smt2,304,301
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn084.smt2,867,850
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn076.smt2,140,202
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn029.smt2,530,570
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn065.smt2,108,146
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl094.smt2,473,598
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn100.smt2,166,221
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn035.smt2,655,590
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn040.smt2,101,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn044.smt2,70,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl055.smt2,665,716
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn079.smt2,211,291
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn067.smt2,251,328
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl022.smt2,536,617
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd013.smt2,561,773
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl014.smt2,224,352
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl006.smt2,175,147
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl044.smt2,122,215
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn043.smt2,59,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl102.smt2,128,142
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn064.smt2,133,185
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl080.smt2,342,434
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn072.smt2,172,330
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn027.smt2,141,232
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl027.smt2,483,734
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn014.smt2,138,317
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn013.smt2,132,145
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn072.smt2,189,290
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl104.smt2,452,773
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn091.smt2,204,315
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl028.smt2,380,354
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl078.smt2,147,241
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl029.smt2,147,194
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl056.smt2,1041,1129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl021.smt2,588,865
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl001.smt2,82,79
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl008.smt2,133,116
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn018.smt2,104,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl081.smt2,274,338
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl071.smt2,342,346
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl007.smt2,133,134
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn097.smt2,582,670
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn092.smt2,531,799
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn060.smt2,110,174
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl069.smt2,727,826
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl043.smt2,434,465
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl098.smt2,258,372
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl009.smt2,452,206
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn077.smt2,176,214
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl068.smt2,412,257
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn009.smt2,112,159
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn029.smt2,258,353
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn074.smt2,282,246
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn053.smt2,187,186
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn102.smt2,193,213
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn016.smt2,157,150
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd011.smt2,274,415
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn012.smt2,88,80
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl054.smt2,440,428
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl095.smt2,671,827
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn086.smt2,244,336
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd001.smt2,241,234
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn049.smt2,257,327
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl016.smt2,147,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl026.smt2,614,723
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl101.smt2,343,353
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn059.smt2,139,221
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn104.smt2,206,396
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn063.smt2,206,268
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl108.smt2,537,706
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn016.smt2,96,84
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd004.smt2,493,605
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn027.smt2,207,346
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn050.smt2,266,357
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl064.smt2,671,828
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl026.smt2,528,667
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn045.smt2,160,200
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl045.smt2,354,311
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl059.smt2,440,572
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn045.smt2,152,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn078.smt2,324,309
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn093.smt2,184,202
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl095.smt2,383,293
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn019.smt2,98,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl075.smt2,341,291
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn042.smt2,114,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl072.smt2,270,362
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl094.smt2,700,950
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn026.smt2,242,192
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl019.smt2,192,282
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl088.smt2,366,561
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn090.smt2,142,275
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn026.smt2,211,241
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn093.smt2,195,267
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl075.smt2,587,714
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn007.smt2,190,250
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl046.smt2,458,590
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl023.smt2,158,251
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn075.smt2,288,319
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn049.smt2,220,280
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl087.smt2,567,802
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl038.smt2,242,252
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn103.smt2,195,194
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn048.smt2,165,170
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn103.smt2,179,255
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl099.smt2,643,878
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl002.smt2,239,378
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn030.smt2,262,307
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl091.smt2,247,321
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd012.smt2,808,910
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl089.smt2,361,441
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl047.smt2,197,258
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl021.smt2,780,771
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl100.smt2,110,185
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl055.smt2,345,242
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl086.smt2,341,258
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd006.smt2,91,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn073.smt2,693,924
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl109.smt2,216,335
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn036.smt2,316,352
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl089.smt2,222,298
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl029.smt2,374,399
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn055.smt2,71,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn013.smt2,181,195
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl031.smt2,253,260
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl048.smt2,1020,808
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl043.smt2,144,162
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn061.smt2,171,296
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn068.smt2,237,306
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl018.smt2,291,424
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn022.smt2,178,171
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd003.smt2,702,967
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl085.smt2,177,237
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn105.smt2,808,936
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn052.smt2,481,613
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn081.smt2,141,179
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/dead_dnd008.smt2,116,110
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl099.smt2,212,185
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl039.smt2,201,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl092.smt2,842,928
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn054.smt2,98,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl072.smt2,767,1123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn052.smt2,473,420
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn017.smt2,67,92
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl103.smt2,174,198
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn011.smt2,59,72
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl033.smt2,320,426
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn010.smt2,89,127
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl052.smt2,123,133
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn098.smt2,246,365
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn055.smt2,179,272
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl051.smt2,642,544
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn035.smt2,290,363
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl077.smt2,532,710
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl053.smt2,240,297
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn032.smt2,260,498
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn010.smt2,81,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn094.smt2,189,400
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl042.smt2,82,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn021.smt2,50,75
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl015.smt2,126,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl109.smt2,427,509
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn039.smt2,211,252
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl083.smt2,422,393
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn037.smt2,91,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn004.smt2,104,123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn012.smt2,166,179
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_brn082.smt2,167,184
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn011.smt2,106,146
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl037.smt2,193,317
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl101.smt2,75,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn095.smt2,858,1208
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl104.smt2,203,210
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn083.smt2,147,246
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl025.smt2,462,608
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_brn074.smt2,175,234
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl024.smt2,350,432
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/iso_icl063.smt2,104,152
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/loops6/gensys_icl070.smt2,684,790
