case,equality,constant,z3,pz3,ratio
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2209.smt2,0.102392877,0.00100303,1848,3044,0.152
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2210.smt2,0.443516973,0.00758717,5859,8400,0.174
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2211.smt2,0.446855871,0.000660652,2909,3938,0.185
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2212.smt2,0.119643851,0.037604951,315,2996,0.026
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2213.smt2,0.295492487,0.004432298,11389,125582,0.023
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2214.smt2,0.831942126,0.008391835,4582,6433,0.178
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2215.smt2,0.528102393,0.220537264,7931,1211,1.637
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2216.smt2,0.03116305,0.002127813,132,1507,0.022
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2217.smt2,0.66722315,0.136329997,6611,1331,1.242
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2218.smt2,0.46132443,0.004189652,4314,4370,0.247
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2219.smt2,0.849749583,0.003528473,7993,6603,0.303
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2220.smt2,0.529215359,0.003083447,4724,4912,0.24
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2221.smt2,0.433500278,0.0181646,4380,6530,0.168
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2222.smt2,0.832498609,0.02250086,10175,1496,1.7
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2223.smt2,0.81246522,0.083719242,6300,2041,0.772
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2224.smt2,0.164718976,0.021348325,2925,2706,0.27
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2225.smt2,0.870339455,0.076372647,2257,1732,0.326
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2226.smt2,0.449081803,0.000606241,3054,5087,0.15
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2227.smt2,0.154145799,0.21423629,2873,1858,0.387
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2228.smt2,0.547579299,0.000627073,2461,3954,0.156
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2229.smt2,0.659432387,0.151648687,1883,1243,0.379
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2230.smt2,0.40066778,0.000891293,1273,912,0.349
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2231.smt2,0.649415693,0.138113357,9407,1336,1.76
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2232.smt2,0.149693934,0.025890625,437,1046,0.104
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2233.smt2,0.761825264,0.005208137,6924,6193,0.28
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2234.smt2,0.095715081,0.000620885,432,9222,0.012
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2235.smt2,0.676126878,0.025935173,8972,2381,0.942
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2236.smt2,0.460767947,0.129255286,1458,1082,0.337
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2237.smt2,0.033388982,0.129757654,461,1434,0.08
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2238.smt2,0.14524207,0.00158838,673,6696,0.025
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2239.smt2,0.619365609,0.001914598,2714,6123,0.111
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2240.smt2,0.230940456,0.004251509,30442,57118,0.133
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2241.smt2,0.693934335,0.191445223,9017,1379,1.635
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2242.smt2,0.681691708,0.009734898,7131,5631,0.317
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2243.smt2,0.271563717,0.034893021,4244,5283,0.201
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2244.smt2,0.484140234,0.007246275,5624,7780,0.181
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2245.smt2,0.956594324,0.147245481,12288,1638,1.875
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2246.smt2,0.588759043,0.385185293,8100,1288,1.572
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2247.smt2,0.56983862,0.000789904,1085,1083,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2248.smt2,0.878130217,0.00489919,7511,6499,0.289
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2249.smt2,0.306622148,0.067268471,12324,4184,0.736
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2250.smt2,0.329994435,0.00130798,417,786,0.133
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2251.smt2,0.943238731,0.103598945,12677,1606,1.973
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2252.smt2,0.567056205,0.237064843,6560,1055,1.555
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2253.smt2,0.779076238,0.000553779,4101,8791,0.117
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2254.smt2,0.268781302,0.008686225,11995,7358,0.408
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2255.smt2,0.941569282,0.092425679,14488,1602,2.261
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2256.smt2,0.259877574,0.054977292,11778,1372,2.146
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2257.smt2,0.04785754,0.002941782,487,236,0.516
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2258.smt2,0.277685031,0.00239033,380,708,0.134
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2259.smt2,0.244296049,0.268807629,4128,2215,0.466
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2260.smt2,0.653867557,0.003125385,5866,5661,0.259
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2261.smt2,0.377295492,0.045196719,2980,4357,0.171
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2262.smt2,0.569282137,0.01446381,4830,489,2.469
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2263.smt2,0.281023929,0.014571702,4541,7520,0.151
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2264.smt2,0.462993879,0.083622099,17836,2852,1.563
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2265.smt2,0.686700056,0.003385886,7633,5462,0.349
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2266.smt2,0.302726767,0.394443609,3933,3205,0.307
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2267.smt2,0.702838063,0.004213703,6312,5520,0.286
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2268.smt2,0.824151363,0.002093736,2115,2511,0.211
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2269.smt2,0.052309405,0.101892418,512,861,0.149
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2270.smt2,0.305509182,0.083510832,986,755,0.326
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2271.smt2,0.056761269,0.474574776,748,1075,0.174
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2272.smt2,0.410684474,0.007668624,4049,7736,0.131
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2273.smt2,0.718976071,0.011698422,6942,5917,0.293
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2274.smt2,0.663884252,0.000669191,2473,4309,0.143
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2275.smt2,0.23706177,0.006076074,34826,8003,1.088
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2276.smt2,0.372843628,0.009941668,3694,4535,0.204
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2277.smt2,0.968280467,0.028699631,5635,2141,0.658
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2278.smt2,0.191986644,0.008451523,149459,140602,0.266
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2279.smt2,0.352253756,0.21208587,4432,2431,0.456
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2280.smt2,0.342237062,0.346348368,5627,2432,0.578
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2281.smt2,0.16360601,0.00114206,1006,8363,0.03
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2282.smt2,0.013912076,0.023320491,292,301,0.243
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2283.smt2,0.988313856,0.048701188,2533,1819,0.348
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2284.smt2,0.390651085,0.334134949,5194,1429,0.909
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2285.smt2,0.396772398,0.024647887,3702,1850,0.5
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2286.smt2,0.238731219,0.207463005,3568,1625,0.549
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2287.smt2,0.396772398,0.084193535,15187,3456,1.099
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2288.smt2,0.715637173,0.08031859,4884,1754,0.696
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2289.smt2,0.667779633,0.006635588,7766,4964,0.391
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2290.smt2,0.26099054,0.001990458,691,2814,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2291.smt2,0.089593767,0.013458859,914,4177,0.055
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2292.smt2,0.818586533,0.00966497,5537,6931,0.2
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2293.smt2,0.293823038,0.179794184,4608,2385,0.483
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2294.smt2,0.666666667,0.048928054,5408,3352,0.403
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2295.smt2,0.436282693,0.015022392,5457,3695,0.369
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2296.smt2,0.231496939,0.009446696,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2297.smt2,0.104618809,0.01567256,3830,15833,0.06
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2298.smt2,0.479131886,0.001493002,2437,6627,0.092
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2299.smt2,0.706733445,0.007419382,5066,530,2.39
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2300.smt2,0.834724541,0.218012625,8985,1474,1.524
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2301.smt2,0.011686144,0.029745216,476,288,0.413
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2302.smt2,0.708402894,0.026514352,6624,2663,0.622
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2303.smt2,0.868670006,0.113786973,12938,1511,2.141
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2304.smt2,0.748469672,0.012914046,3806,5795,0.164
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2305.smt2,0.879799666,0.00286413,6761,7554,0.224
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2306.smt2,0.951585977,0.113484064,10698,1627,1.644
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2307.smt2,0.584863662,0.004200729,6587,4538,0.363
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2308.smt2,0.925987757,0.016279592,12850,1968,1.632
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2309.smt2,0.1213133,0.020945612,1226,6952,0.044
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2310.smt2,0.480244853,0.013638673,4744,3779,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2311.smt2,0.910406233,0.310754224,12539,1598,1.962
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2312.smt2,0.090706733,0.001117521,415,2772,0.037
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2313.smt2,0.218141347,0.003222313,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2314.smt2,0.623817474,0.008454284,4812,4953,0.243
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2315.smt2,0.24819143,0.003598035,119540,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2316.smt2,0.2721202,0.038765496,3023,4960,0.152
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2317.smt2,0.4852532,0.025236203,3626,4059,0.223
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2318.smt2,0.843628269,0.122162721,1899,1468,0.323
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2319.smt2,0.183639399,0.010224383,75930,85471,0.222
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2320.smt2,0.322203673,0.001503401,2530,5051,0.125
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2321.smt2,0.874234836,0.046924498,5577,2038,0.684
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2322.smt2,0.251530328,0.011102399,9871,10816,0.228
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2323.smt2,0.250973845,0.199714404,4624,1222,0.946
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2324.smt2,0.516416249,0.006221595,5879,4098,0.359
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2325.smt2,0.858653311,0.000787786,2309,6340,0.091
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2326.smt2,0.556483027,0.415658557,1434,1398,0.256
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2327.smt2,0.5147468,0.023442946,5822,3781,0.385
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2328.smt2,0.070673344,0.0057557,639,2696,0.059
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2329.smt2,0.439621592,0.000713212,3758,4604,0.204
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2330.smt2,0.995548136,0.005757309,7264,7724,0.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2331.smt2,0.227045075,0.331234547,3485,1623,0.537
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2332.smt2,0.006677796,0.25787772,314,157,0.5
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2333.smt2,0.383416806,0.001285146,3695,4439,0.208
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2334.smt2,0.180300501,0.047602474,2048,3560,0.144
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2335.smt2,0.13244296,0.003275254,886,1569,0.141
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2336.smt2,0.951585977,0.033983345,8409,2017,1.042
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2337.smt2,0.888146912,0.022020618,7099,1934,0.918
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2338.smt2,0.084028937,0.005525058,903,3791,0.06
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2339.smt2,0.960489705,0.000694793,1516,1629,0.233
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2340.smt2,0.887033945,0.186743957,12537,1522,2.059
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2341.smt2,0.258764608,0.017564218,3002,1301,0.577
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2342.smt2,0.440178075,0.028100773,3338,2328,0.358
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2343.smt2,0.349471341,0.132069406,3818,1412,0.676
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2344.smt2,0.160823595,0.005632875,21456,74215,0.072
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2345.smt2,0.481914302,0.010081712,4816,3598,0.335
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2346.smt2,0.896494157,0.184383875,12513,1547,2.022
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2347.smt2,0.366722315,0.142750596,5677,1149,1.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2348.smt2,0.166944908,0.029481526,2562,3167,0.202
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2349.smt2,0.653311074,0.151963679,8809,1416,1.555
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2350.smt2,0.644407346,0.015055863,6301,4871,0.323
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2351.smt2,0.892042293,0.344632175,11985,1535,1.952
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2352.smt2,0.861992209,0.003868574,8058,7527,0.268
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2353.smt2,0.529771842,0.119965424,6642,1347,1.233
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2354.smt2,0.931552588,0.072261873,2229,1824,0.306
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2355.smt2,0.607122983,0.049873806,6969,2955,0.59
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2356.smt2,0.615470228,0.012802272,7693,5109,0.376
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2357.smt2,0.882025598,0.000513804,3647,3809,0.239
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2358.smt2,0.93934335,0.165559141,9772,1617,1.511
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2359.smt2,0.362270451,0.000596429,1485,4972,0.075
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2360.smt2,0.949916528,0.006293662,7868,6968,0.282
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2361.smt2,0.978297162,0.283779196,14353,1664,2.156
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2362.smt2,0.041736227,0.001724079,184,2860,0.016
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2363.smt2,0.247078464,0.158640637,3798,558,1.702
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2364.smt2,0.809126322,0.000867228,2266,3791,0.149
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2365.smt2,0.388425153,0.004963328,4398,5985,0.184
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2366.smt2,0.790762382,0.001135377,1875,3006,0.156
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2367.smt2,0.213132999,0.015687442,27562,96548,0.071
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2368.smt2,0.087367835,0.462257693,648,2331,0.069
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2369.smt2,0.36950473,0.167018242,4617,1456,0.793
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2370.smt2,0.127991096,0.037167204,402,2396,0.042
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2371.smt2,0.98163606,0.186787969,10472,1668,1.57
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2372.smt2,0.726766834,0.006393092,3043,5143,0.148
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2373.smt2,0.764051196,0.402426124,11326,1364,2.076
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2374.smt2,0.775180857,0.035417118,7002,2146,0.816
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2375.smt2,0.148580968,0.018903719,791,3324,0.059
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2376.smt2,0.760155815,0.020926644,6165,2330,0.661
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2377.smt2,0.013912076,0.000728907,108,206,0.131
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2378.smt2,0.913188648,0.166985374,12464,1575,1.978
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2379.smt2,0.076238175,0.185250087,957,1807,0.132
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2380.smt2,0.909293267,0.000627968,4076,9320,0.109
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2381.smt2,0.834168058,0.122493434,12240,1473,2.077
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2382.smt2,0.824707846,0.235919329,2139,1523,0.351
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2383.smt2,0.475792988,0.108123129,6723,1370,1.227
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2384.smt2,0.506956038,0.012002854,6566,3932,0.417
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2385.smt2,0.415692821,0.001556126,3930,6848,0.143
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2386.smt2,0.754034502,0.000532911,2434,6401,0.095
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2387.smt2,0.371174179,0.237338464,5450,2873,0.474
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2388.smt2,0.773511408,0.002703686,2641,4063,0.163
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2389.smt2,0.050083472,0.001298101,226,4040,0.014
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2390.smt2,0.836950473,0.116346441,9305,1504,1.547
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2391.smt2,0.439621592,0.008959706,3890,3722,0.261
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2392.smt2,0.682804674,0.024767239,8178,3060,0.668
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2393.smt2,0.11574847,0.004351618,2355,33297,0.018
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2394.smt2,0.845854201,0.11821306,10865,1490,1.823
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2395.smt2,0.381190874,0.29648922,6369,1427,1.116
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2396.smt2,0.736783528,0.412435441,13109,1350,2.428
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2397.smt2,0.586533111,0.013286865,4777,4290,0.278
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2398.smt2,0.643850863,0.001652736,2702,5628,0.12
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2399.smt2,0.534780189,0.039677658,5871,4323,0.34
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2400.smt2,0.214245965,0.009844431,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2401.smt2,0.554813578,0.017270635,4073,1971,0.517
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2402.smt2,0.179187535,0.010397486,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2403.smt2,0.068447412,0.020353324,696,1877,0.093
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2404.smt2,0.903728436,0.013440749,8751,7440,0.294
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2405.smt2,0.299944352,0.394980197,3165,3656,0.216
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2406.smt2,0.22426266,0.027855325,3027,4425,0.171
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2407.smt2,0.010016694,0.081493037,450,262,0.429
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2408.smt2,0.673900946,0.001368859,1127,6162,0.046
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2409.smt2,0.834168058,0.370971152,12425,1470,2.113
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2410.smt2,0.165275459,0.458088164,2351,1581,0.372
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2411.smt2,0.648302727,0.027491699,6767,2202,0.768
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2412.smt2,0.997217585,0.210598292,14661,1699,2.157
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2413.smt2,0.676126878,0.11918957,3017,1286,0.587
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2414.smt2,0.572621035,0.224729869,6140,1197,1.282
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2415.smt2,0.130773511,0.035871754,621,2578,0.06
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2416.smt2,0.367278798,0.042564129,3157,5136,0.154
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2417.smt2,0.385642738,0.033255939,2864,2264,0.316
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2418.smt2,0.039510295,0.018764503,356,2079,0.043
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2419.smt2,0.542014469,0.106464645,1407,1238,0.284
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2420.smt2,0.973845298,0.000632612,1759,4140,0.106
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2421.smt2,0.692821369,0.004454703,5282,5079,0.26
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2422.smt2,0.865331107,0.403129966,10417,1526,1.707
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2423.smt2,0.190317195,0.059571142,1965,4285,0.115
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2424.smt2,0.850306066,0.040622547,9513,2031,1.171
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2425.smt2,0.23706177,0.243354309,3233,1325,0.61
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2426.smt2,0.165831942,0.001055514,692,6690,0.026
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2427.smt2,0.296605454,0.017253878,3546,3351,0.265
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2428.smt2,0.203672788,0.025967596,2360,3692,0.16
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2429.smt2,0.899833055,0.430821771,10877,1538,1.768
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2430.smt2,0.542570952,0.370120248,6962,1252,1.39
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2431.smt2,0.8786867,0.053991248,10176,1730,1.471
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2432.smt2,0.134668893,0.366804691,682,2187,0.078
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2433.smt2,0.573177518,0.001837094,2407,4825,0.125
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2434.smt2,0.449638286,0.000577458,2278,5250,0.108
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2435.smt2,0.821925431,0.006424342,4638,6278,0.185
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2436.smt2,0.857540345,0.008099897,7698,7246,0.266
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2437.smt2,0.566499722,0.000961985,1179,1188,0.248
